	trialType	Response	Attempts	RT	waterTime
0	AB	correct		4.305999994277954	1.9030001163482666
1	AB	correct		31.134999990463257	2.934000015258789
2	AB	incorrect		1.191999912261963	NA
3	AB	correct		2.7239999771118164	2.624000072479248
4	AB	correct		1.943000078201294	2.7739999294281006
5	AB	correct		0.6110000610351562	2.864000082015991
6	AB	correct		1.2920000553131104	2.764000177383423
7	AB	incorrect		6.0289998054504395	NA
8	AB	correct		1.7630000114440918	2.614000082015991
9	AB	correct		2.312999963760376	2.7839999198913574
10	AB	incorrect		1.4019999504089355	NA
11	AB	correct		0.6410000324249268	2.7239999771118164
12	AB	incorrect		2.7939999103546143	NA
13	AB	correct		0.3810000419616699	2.7839999198913574
14	AB	incorrect		3.2639999389648438	NA
15	AB	incorrect		2.563999891281128	NA
16	DE	incorrect		3.004999876022339	NA
17	DE	correct		6.208999872207642	3.1040000915527344
18	CA	incorrect		3.815000057220459	NA
19	CA	correct		4.485999822616577	2.9240000247955322
20	DE	incorrect		5.177000045776367	NA
21	CA	correct		2.4839999675750732	3.003999948501587
22	CA	incorrect		1.8919999599456787	NA
23	DE	incorrect		1.321000099182129	NA
24	CA	correct		1.5820000171661377	2.7839999198913574
25	DE	correct		0.9610002040863037	2.7939999103546143
26	DE	correct		1.7430000305175781	2.7239999771118164
27	CA	incorrect		2.1429998874664307	NA
28	DE	correct		0.5500001907348633	2.7339999675750732
29	DE	correct		2.253000020980835	2.7339999675750732
30	CA	correct		1.311000108718872	2.7339999675750732
31	DE	incorrect		0.7910001277923584	NA
32	CA	incorrect		2.7339999675750732	NA
33	DE	correct		1.8529999256134033	2.694000005722046
34	DE	correct		1.502000093460083	2.684000015258789
35	CA	incorrect		1.8929998874664307	NA
36	CA	correct		1.442000150680542	2.6539998054504395
37	DE	correct		1.7029998302459717	2.6740000247955322
38	CA	correct		3.0950000286102295	2.694000005722046
39	DE	correct		1.9030001163482666	2.623999834060669
40	DE	incorrect		1.000999927520752	NA
41	CA	correct		1.4219999313354492	2.7039999961853027
42	CA	correct		1.3819999694824219	2.574000120162964
43	DE	correct		1.192000150680542	2.7139999866485596
44	CA	incorrect		1.1419999599456787	NA
45	CA	correct		2.7239999771118164	2.614000082015991
46	DE	incorrect		6.400000095367432	NA
47	CA	correct		1.3220000267028809	2.7839999198913574
48	DE	incorrect		1.1420001983642578	NA
49	CA	correct		3.4649999141693115	2.7130000591278076
50	CA	correct		3.4549999237060547	2.6730000972747803
51	DE	correct		1.5819997787475586	2.6740000247955322
52	CA	correct		2.123000144958496	2.694000005722046
53	DE	correct		3.5350000858306885	2.563999891281128
54	CA	correct		3.0440001487731934	2.6540000438690186
55	CA	correct		7.741999864578247	2.5230000019073486
56	DE	correct		3.0849997997283936	2.824000120162964
57	CA	incorrect		3.2850000858306885	NA
58	DE	correct		2.4539999961853027	2.6740000247955322
59	CA	incorrect		2.2829999923706055	NA
60	DE	incorrect		0.6309998035430908	NA
61	DE	correct		1.1720001697540283	2.692999839782715
62	CA	correct		2.312999963760376	2.6740000247955322
63	DE	incorrect		2.062999963760376	NA
64	DE	incorrect		0.3410000801086426	NA
65	CA	correct		2.4040000438690186	2.5839998722076416
66	CA	incorrect		6.579999923706055	NA
67	DE	correct		4.105000019073486	2.374000072479248
68	CA	correct		14.220999956130981	2.433000087738037
69	CA	incorrect		4.707000017166138	NA
70	DE	correct		1.1410000324249268	2.684000015258789
71	CA	correct		1.371999979019165	2.7139999866485596
72	DE	incorrect		1.4220001697540283	NA
73	CA	correct		5.187000036239624	2.5940001010894775
74	DE	correct		3.996000051498413	2.7739999294281006
75	DE	incorrect		1.7130000591278076	NA
76	CA	correct		1.491999864578247	2.74399995803833
77	DE	correct		1.1519999504089355	2.694000005722046
78	CA	incorrect		0.7910001277923584	NA
79	DE	correct		3.734999895095825	2.824000120162964
