	trialType	Response	Attempts	RT	waterTime
0	AB	incorrect	1	3.9749999046325684	NA
1	AB	correct	1	30.253999948501587	3.1549999713897705
2	AB	correct	1	2.0119998455047607	2.945000171661377
3	AB	correct	1	5.328000068664551	2.613999843597412
4	AB	correct	1	2.49399995803833	2.5839998722076416
5	AB	correct	1	8.57200002670288	2.4140000343322754
6	AB	correct	1	2.2130000591278076	2.3539998531341553
7	AB	correct	1	1.5419998168945312	2.4730000495910645
8	AB	incorrect	1	2.203000068664551	NA
9	AB	correct	1	1.2910001277923584	2.503999948501587
10	AB	correct	1	6.960000038146973	2.622999906539917
11	AB	correct	1	6.259000062942505	2.383000135421753
12	AB	correct	1	3.424999952316284	2.4040000438690186
13	AB	correct	1	2.072999954223633	2.3930001258850098
14	AB	incorrect	1	1.5220000743865967	NA
15	AB	incorrect	1	0.7809998989105225	NA
16	AB	correct	1	2.2740001678466797	2.4529998302459717
17	AB	incorrect	1	1.0409998893737793	NA
18	AB	correct	1	6.730000019073486	2.322999954223633
19	AB	correct	1	9.354000091552734	2.2829999923706055
20	AB	correct	1	5.949000120162964	2.4830000400543213
21	AB	correct	1	6.068000078201294	2.3539998531341553
22	AB	correct	1	3.946000099182129	2.302999973297119
23	AB	correct	1	3.194999933242798	2.2029998302459717
24	AB	correct	1	5.7789998054504395	2.2330000400543213
25	AB	correct	1	2.203000068664551	2.4029998779296875
26	AB	correct	1	3.9059998989105225	2.263000011444092
27	AB	correct	1	2.444000005722046	2.36299991607666
28	AB	incorrect	1	0.4309999942779541	NA
29	AB	incorrect	1	0.7909998893737793	NA
30	AB	correct	1	4.72599983215332	2.374000072479248
31	AB	correct	1	2.7840001583099365	2.383999824523926
32	AB	correct	1	3.0949997901916504	2.313000202178955
33	AB	correct	1	0.6210000514984131	2.382999897003174
34	AB	correct	1	1.000999927520752	2.4739999771118164
35	AB	incorrect	1	3.7950000762939453	NA
36	AB	correct	1	4.836999893188477	2.382999897003174
37	AB	correct	1	6.049000024795532	2.312999963760376
38	AB	correct	1	5.197000026702881	2.2929999828338623
39	AB	incorrect	1	2.514000177383423	NA
40	AB	correct	1	2.2230000495910645	2.5739998817443848
41	AB	correct	1	3.174999952316284	2.312999963760376
42	AB	correct	1	1.632000207901001	2.4639999866485596
43	AB	incorrect	1	1.6419999599456787	NA
44	AB	correct	1	1.2920000553131104	2.4240000247955322
45	AB	incorrect	1	3.745000123977661	NA
46	AB	correct	1	0.8210000991821289	2.372999906539917
47	AB	correct	1	5.358000040054321	2.5840001106262207
48	AB	incorrect	1	0.5899999141693115	NA
49	AB	incorrect	1	0.4309999942779541	NA
50	AB	correct	1	8.151999950408936	2.3929998874664307
51	AB	correct	1	4.355999946594238	2.243000030517578
52	AB	correct	1	7.281000137329102	2.263000011444092
53	AB	correct	1	3.7260000705718994	2.4230000972747803
54	AB	incorrect	1	0.7409999370574951	NA
55	AB	correct	1	2.5139999389648438	2.5440001487731934
56	AB	correct	1	3.865000009536743	2.694000005722046
57	AB	correct	1	4.805999994277954	2.30400013923645
58	AB	correct	1	1.9520001411437988	2.5739998817443848
59	AB	correct	1	4.617000102996826	2.4739999771118164
60	AB	correct	1	2.132999897003174	2.324000120162964
61	AB	incorrect	1	1.441999912261963	NA
62	AB	correct	1	2.9749999046325684	2.572999954223633
63	AB	correct	1	4.816999912261963	2.374000072479248
