	trialType	Response	Attempts	RT	waterTime
0	AB	correct	1	20.08899998664856	5.046999931335449
1	AB	correct	1	6.42900013923645	2.7239999771118164
2	AB	correct	1	1.6220002174377441	2.6439998149871826
3	AB	correct	1	9.062999963760376	2.5939998626708984
4	AB	correct	2	7.501000165939331	2.7139999866485596
5	AB	correct	1	2.4130001068115234	2.553999900817871
6	AB	correct	1	3.2839999198913574	2.4539999961853027
7	AB	correct	1	1.0520000457763672	2.633000135421753
8	AB	correct	1	1.9930000305175781	3.115000009536743
9	AB	correct	2	1.8220000267028809	2.5240001678466797
10	AB	correct	1	2.183000087738037	2.382999897003174
11	AB	correct	1	2.9149999618530273	2.4830000400543213
12	AB	correct	1	0.5399999618530273	2.4539999961853027
13	AB	correct	1	3.555000066757202	2.434000015258789
14	AB	correct	2	2.513000011444092	2.444000005722046
15	AB	correct	2	3.7159998416900635	2.4030001163482666
16	AB	correct	2	1.502000093460083	2.5339999198913574
17	AB	correct	3	0.5309998989105225	2.3429999351501465
18	AB	correct	1	0.9110000133514404	2.5239999294281006
19	AB	correct	2	1.0320000648498535	2.7639999389648438
20	AB	correct	2	2.3429999351501465	2.4240000247955322
21	AB	correct	2	6.499000072479248	2.384000062942505
22	AB	correct	1	0.7909998893737793	2.2239999771118164
23	AB	correct	2	1.8630001544952393	2.36299991607666
24	AB	correct	2	0.8519999980926514	2.503000020980835
25	AB	correct	1	3.754999876022339	2.314000129699707
26	AB	correct	2	1.2019999027252197	2.4240000247955322
27	AB	correct	7	1.1710000038146973	2.633999824523926
28	AB	correct	2	1.0310001373291016	2.7739999294281006
29	AB	correct	1	3.694999933242798	2.382999897003174
30	AB	correct	1	3.735999822616577	2.3630001544952393
31	AB	correct	1	3.1440000534057617	2.4639999866485596
32	AB	correct	1	3.815999984741211	2.4730000495910645
33	AB	correct	2	6.438999891281128	2.3429999351501465
34	AB	correct	3	3.0339999198913574	2.443000078201294
35	AB	correct	1	0.9219999313354492	2.3930001258850098
36	AB	correct	3	1.190999984741211	2.564000129699707
37	AB	correct	2	0.7909998893737793	2.3429999351501465
38	AB	correct	1	0.5909998416900635	2.4030001163482666
39	AB	correct	4	2.5230000019073486	2.503999948501587
40	AB	correct	1	3.0840001106262207	2.2939999103546143
41	AB	correct	1	2.6740000247955322	2.503999948501587
42	AB	correct	2	2.374000072479248	2.5429999828338623
43	AB	correct	1	4.4670000076293945	2.382999897003174
44	AB	correct	1	1.312000036239624	2.3440001010894775
45	AB	correct	2	0.5099999904632568	2.363999843597412
46	AB	correct	1	1.2819998264312744	2.3330001831054688
47	AB	correct	4	1.7730000019073486	2.4030001163482666
48	AB	correct	4	0.5410001277923584	2.4129998683929443
49	AB	correct	2	2.0929999351501465	2.36299991607666
50	AB	correct	3	1.121999979019165	2.382999897003174
51	AB	correct	1	2.8939998149871826	2.384000062942505
52	AB	correct	1	2.2940001487731934	2.312999963760376
53	AB	correct	1	0.9509999752044678	2.444000005722046
54	AB	correct	1	3.125	2.5239999294281006
55	AB	correct	1	3.434999942779541	2.433000087738037
56	AB	correct	1	3.565999984741211	2.432999849319458
57	AB	correct	3	0.7709999084472656	2.4130001068115234
58	AB	correct	2	2.9040000438690186	2.4029998779296875
59	AB	correct	2	0.6710000038146973	2.3930001258850098
60	AB	correct	1	3.805999994277954	2.4130001068115234
61	AB	correct	1	2.684000015258789	2.4630000591278076
62	AB	correct	3	12.146999835968018	2.374000072479248
63	AB	correct	1	1.8029999732971191	2.433000087738037
