	trialType	Response	Attempts	RT	waterTime
0	AB	correct		38.25500011444092	2.4539999961853027
1	AB	correct		6.398999929428101	2.3329999446868896
2	AB	correct		2.503999948501587	2.453000068664551
3	AB	correct		3.5950000286102295	2.123999834060669
4	AB	incorrect		1.0520000457763672	NA
5	AB	correct		12.396999835968018	2.634000062942505
6	AB	correct		3.696000099182129	2.0929999351501465
7	AB	correct		1.000999927520752	2.1730000972747803
8	AB	incorrect		2.814000129699707	NA
9	AB	incorrect		1.3420000076293945	NA
10	AB	incorrect		1.1420001983642578	NA
11	AB	incorrect		0.6110000610351562	NA
12	AB	incorrect		1.3919999599456787	NA
13	AB	correct		1.1519999504089355	2.263000011444092
14	AB	incorrect		0.6510000228881836	NA
15	AB	incorrect		0.8810000419616699	NA
16	AB	correct		1.7829999923706055	2.263000011444092
17	AB	incorrect		0.7109999656677246	NA
18	AB	correct		3.1750001907348633	2.0829999446868896
19	AB	correct		4.9670000076293945	2.243000030517578
20	AB	correct		0.6510000228881836	2.253000020980835
21	AB	correct		2.1430001258850098	2.2829999923706055
22	AB	correct		2.0230000019073486	2.1530001163482666
23	AB	correct		2.9149999618530273	2.2829999923706055
24	AB	incorrect		0.9210000038146973	NA
25	AB	correct		2.4730000495910645	2.374000072479248
26	AB	incorrect		0.6610000133514404	NA
27	AB	correct		2.5739998817443848	2.2929999828338623
28	AB	incorrect		1.2019999027252197	NA
29	AB	correct		4.846999883651733	2.383000135421753
30	AB	correct		0.9920001029968262	2.1629998683929443
31	AB	correct		0.5109999179840088	2.2230000495910645
32	AB	correct		1.121000051498413	2.2339999675750732
33	AB	correct		2.302999973297119	2.3429999351501465
34	AB	incorrect		0.8510000705718994	NA
35	AB	correct		1.7929999828338623	2.2130000591278076
36	AB	correct		0.5709998607635498	2.1730000972747803
37	AB	correct		2.2230000495910645	2.253000020980835
38	AB	correct		0.42100000381469727	2.2829999923706055
39	AB	incorrect		0.6710000038146973	NA
40	AB	correct		2.123000144958496	3.3249998092651367
41	AB	correct		0.6710000038146973	2.434000015258789
42	AB	correct		3.9560000896453857	2.3329999446868896
43	AB	correct		1.3519999980926514	2.374000072479248
44	AB	correct		1.312000036239624	2.253000020980835
45	AB	correct		0.7409999370574951	2.2230000495910645
46	AB	correct		2.263000011444092	2.314000129699707
47	AB	incorrect		2.243000030517578	NA
48	AB	incorrect		0.9309999942779541	NA
49	AB	incorrect		1.3919999599456787	NA
50	AB	incorrect		0.6909999847412109	NA
51	AB	correct		1.5220000743865967	2.3939998149871826
52	AB	correct		0.9809999465942383	2.4539999961853027
53	AB	correct		0.9609999656677246	2.192999839782715
54	AB	correct		2.4140000343322754	2.4630000591278076
55	AB	correct		3.4149999618530273	2.2829999923706055
56	AB	correct		0.6710000038146973	2.3329999446868896
57	AB	correct		2.073000192642212	2.2929999828338623
58	AB	correct		3.9049999713897705	2.3540000915527344
59	AB	correct		1.3420000076293945	3.0149998664855957
60	AB	correct		2.2839999198913574	2.2230000495910645
61	AB	correct		0.9010000228881836	2.2829999923706055
62	AB	correct		4.57699990272522	2.133000135421753
63	AB	correct		1.9630000591278076	2.363999843597412
