	accuracy	average_RT	average_water_time	ITI	ISI	condition
0	na	9.6540000438690186	2.2829999923706055	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
1	na	5.9134999513626099	2.2829999923706055	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
2	na	6.6826666196187334	2.3135000467300415	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
3	na	6.0859999656677246	2.3100000222524009	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
4	na	5.5697999477386473	2.2957500219345093	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
5	na	5.2591666380564375	2.2912000179290772	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
6	na	5.2518571104322165	2.2698333660761514	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
7	na	5.0659999549388885	2.2698333660761514	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
8	na	4.5954444143507214	2.2698333660761514	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
9	na	4.3221999883651732	2.2698333660761514	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
10	na	4.0067272619767627	2.2574286120278493	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
11	na	3.737916668256124	2.2574286120278493	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
12	na	3.5058461702786961	2.2574286120278493	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
13	na	3.3512857300894603	2.2381250262260437	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
14	na	3.2514000097910563	2.2381250262260437	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
15	na	3.4311875104904175	2.2381250262260437	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
16	na	3.4390588227440331	2.2332222461700439	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
17	na	3.3019444412655301	2.2332222461700439	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
18	na	3.2183157770257247	2.2332222461700439	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
19	na	3.2802499890327455	2.2382000207901003	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
20	0.5	3.1517142795381092	2.2413636554371226	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
21	0.55000000000000004	3.2565454461357812	2.234000027179718	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
22	0.5	3.1698260825613271	2.234000027179718	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
23	0.5	3.4462499916553497	2.239384651184082	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
24	0.45000000000000001	3.4890399932861329	2.239384651184082	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
25	0.45000000000000001	3.5709230716411886	2.2317857401711598	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
26	0.45000000000000001	3.5180370277828641	2.237266699473063	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
27	0.5	3.5840714233262196	2.2382500320672989	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
28	0.5	3.4843103392370818	2.2382500320672989	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
29	0.5	3.4112333297729491	2.2382500320672989	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
30	0.45000000000000001	3.3661290291816957	2.2382500320672989	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
31	0.5	3.3066250011324883	2.2444706103380989	0.0	0.0	trialOrders/AB_64_trials/AB_64_trials7.txt
32						
33						
34						
35						
36						
37						
38						
39						
40						
41						
42						
43						
44						
45						
46						
47						
48						
49						
50						
51						
52						
53						
54						
55						
56						
57						
58						
59						
60						
61						
62						
63						
