	trialType	Response	Attempts	RT	waterTime
0	AB	correct		61.69800019264221	2.5839998722076416
1	AB	correct		14.130000114440918	2.4040000438690186
2	AB	correct		4.115999937057495	2.564000129699707
3	AB	incorrect		3.5149998664855957	NA
4	AB	correct		2.6640000343322754	2.322999954223633
5	AB	incorrect		1.2019999027252197	NA
6	AB	correct		6.710000038146973	2.3429999351501465
7	AB	correct		2.1529998779296875	2.364000082015991
8	AB	correct		1.0810000896453857	2.3940000534057617
9	AB	correct		4.365999937057495	2.4640002250671387
10	AB	correct		6.879999876022339	2.3930001258850098
11	AB	correct		8.771999835968018	2.3340001106262207
12	AB	correct		0.44099998474121094	2.203000068664551
13	AB	incorrect		2.753999948501587	NA
14	AB	incorrect		3.5349998474121094	NA
15	AB	correct		0.5910000801086426	2.263000011444092
16	AB	correct		3.69599986076355	2.2929999828338623
17	AB	correct		1.4819998741149902	2.3529999256134033
18	AB	incorrect		1.431999921798706	NA
19	AB	correct		3.133999824523926	2.1530001163482666
20	AB	incorrect		2.0429999828338623	NA
21	AB	correct		0.6809999942779541	2.242999792098999
22	AB	correct		1.4619998931884766	2.324000120162964
23	AB	correct		5.156999826431274	2.183000087738037
24	AB	correct		2.2029998302459717	2.3330001831054688
25	AB	correct		3.934999942779541	2.253000020980835
26	AB	correct		0.6310000419616699	2.3529999256134033
27	AB	correct		0.871999979019165	2.253000020980835
28	AB	correct		2.2829999923706055	2.1740000247955322
29	AB	incorrect		2.813999891281128	NA
30	AB	correct		0.46000003814697266	2.2339999675750732
31	AB	correct		4.186000108718872	2.383999824523926
32	AB	correct		0.9919998645782471	2.263000011444092
33	AB	incorrect		4.376000165939331	NA
34	AB	correct		2.0129997730255127	2.323000192642212
35	AB	correct		1.562999963760376	2.183000087738037
36	AB	correct		17.555999994277954	2.492999792098999
37	AB	correct		0.7110002040863037	2.2129998207092285
38	AB	incorrect		1.0209999084472656	NA
39	AB	correct		3.3450000286102295	2.3429999351501465
40	AB	incorrect		1.9130001068115234	NA
41	AB	correct		5.1579999923706055	2.2330000400543213
42	AB	incorrect		0.45999979972839355	NA
43	AB	incorrect		2.5940001010894775	NA
44	AB	correct		0.6600000858306885	2.114000082015991
45	AB	correct		1.7420001029968262	2.2230000495910645
46	AB	correct		0.6909999847412109	2.2829999923706055
47	AB	correct		16.874000072479248	2.4839999675750732
48	AB	correct		6.549000024795532	2.3340001106262207
49	AB	correct		13.448999881744385	2.203000068664551
50	AB	incorrect		2.0129997730255127	NA
51	AB	correct		2.7940001487731934	2.434000015258789
52	AB	correct		11.065999984741211	2.263000011444092
53	AB	correct		3.5350000858306885	2.312999963760376
54	AB	correct		5.2779998779296875	2.2829999923706055
55	AB	incorrect		5.266999959945679	NA
56	AB	incorrect		1.491999864578247	NA
57	AB	correct		4.367000102996826	2.2829999923706055
58	AB	correct		3.7660000324249268	2.2929999828338623
59	AB	correct		5.989000082015991	2.11299991607666
60	AB	correct		4.276000022888184	2.383000135421753
61	AB	correct		2.2639999389648438	2.3429999351501465
62	AB	correct		2.003000020980835	2.193000078201294
63	AB	correct		2.814000129699707	2.4029998779296875
