	trialType	Response	Attempts	RT	waterTime
0	AB	incorrect		17.986000061035156	NA
1	AB	correct		13.599999904632568	13.97000002861023
2	AB	incorrect		3.936000108718872	NA
3	AB	correct		1.4119999408721924	2.8440001010894775
4	AB	incorrect		11.565999984741211	NA
5	AB	correct		3.515000104904175	3.4649999141693115
6	AB	correct		0.6909999847412109	2.6540000438690186
7	AB	incorrect		0.6509997844696045	NA
8	AB	incorrect		1.3319997787475586	NA
9	AB	incorrect		1.0309998989105225	NA
10	AB	correct		6.348999977111816	2.863999843597412
11	AB	incorrect		1.2109999656677246	NA
12	AB	correct		6.519999980926514	2.5329999923706055
13	AB	incorrect		0.8519999980926514	NA
14	AB	incorrect		1.4620001316070557	NA
15	AB	correct		0.3900001049041748	2.503999948501587
16	AB	correct		3.7950000762939453	2.4140000343322754
17	AB	correct		2.1730000972747803	2.312999963760376
18	AB	correct		6.199000120162964	2.243000030517578
19	AB	correct		1.121000051498413	2.753999948501587
20	AB	correct		5.068000078201294	2.4029998779296875
21	AB	correct		6.018999814987183	2.2730000019073486
22	AB	correct		1.6519999504089355	2.3340001106262207
23	AB	correct		5.126999855041504	2.2840001583099365
24	AB	correct		0.9909999370574951	2.74399995803833
25	AB	correct		6.369000196456909	2.383999824523926
26	AB	correct		3.3450000286102295	2.374000072479248
27	AB	incorrect		2.2230000495910645	NA
28	AB	correct		1.0309998989105225	2.434000015258789
29	AB	incorrect		5.337000131607056	NA
30	AB	incorrect		0.6309998035430908	NA
31	AB	incorrect		0.9909999370574951	NA
32	AB	correct		0.9210000038146973	2.4739999771118164
33	AB	correct		0.6110000610351562	2.3340001106262207
34	AB	incorrect		1.7630000114440918	NA
35	AB	correct		0.9110000133514404	2.7039999961853027
36	AB	incorrect		1.5130000114440918	NA
37	AB	incorrect		1.1110000610351562	NA
38	AB	correct		2.7739999294281006	2.453000068664551
39	AB	correct		2.7340002059936523	2.302999973297119
40	AB	incorrect		0.750999927520752	NA
41	AB	correct		3.81600022315979	2.4129998683929443
42	AB	incorrect		1.2219998836517334	NA
43	AB	correct		2.182999849319458	2.754000186920166
44	AB	correct		3.765000104904175	2.4739999771118164
45	AB	correct		4.486999988555908	2.813999891281128
46	AB	correct		1.503000020980835	2.3930001258850098
47	AB	correct		2.5230000019073486	2.2139999866485596
48	AB	correct		0.7609999179840088	2.4730000495910645
49	AB	correct		2.0429999828338623	2.7740001678466797
50	AB	correct		0.6010000705718994	3.1540000438690186
51	AB	correct		4.205999851226807	2.2940001487731934
52	AB	incorrect		1.061000108718872	NA
53	AB	correct		5.107000112533569	2.3929998874664307
54	AB	correct		4.7870001792907715	2.4629998207092285
55	AB	incorrect		0.5409998893737793	NA
56	AB	correct		4.546000003814697	2.3439998626708984
57	AB	correct		6.518999814987183	2.3440001010894775
58	AB	incorrect		0.6110000610351562	NA
59	AB	correct		2.122999906539917	2.36299991607666
60	AB	correct		6.077999830245972	2.2839999198913574
61	AB	correct		3.4049999713897705	2.243000030517578
62	AB	correct		3.004000186920166	2.253999948501587
63	AB	correct		1.5729999542236328	2.433000087738037
