	trialType	Response	Attempts	RT	waterTime
0	AB	incorrect		14.740999937057495	NA
1	AB	incorrect		3.7850000858306885	NA
2	AB	correct		1.2119998931884766	2.2730000019073486
3	AB	correct		0.6710000038146973	2.253000020980835
4	AB	correct		4.766999959945679	2.203000068664551
5	AB	incorrect		2.0829999446868896	NA
6	AB	incorrect		1.8020000457763672	NA
7	AB	incorrect		1.001000165939331	NA
8	AB	incorrect		1.872999906539917	NA
9	AB	correct		2.5839998722076416	2.1630001068115234
10	AB	correct		1.5120000839233398	2.2130000591278076
11	AB	correct		4.145999908447266	2.1740000247955322
12	AB	correct		4.026000022888184	2.243000030517578
13	AB	incorrect		4.186000108718872	NA
14	AB	incorrect		3.0340001583099365	NA
15	AB	correct		1.0720000267028809	2.2829999923706055
16	AB	incorrect		0.39099979400634766	NA
17	AB	correct		1.6929998397827148	2.0930001735687256
18	AB	incorrect		1.3919999599456787	NA
19	AB	correct		0.5209999084472656	2.1530001163482666
20	AB	correct		2.372999906539917	2.1630001068115234
21	AB	incorrect		4.266000032424927	NA
22	AB	incorrect		0.6110000610351562	NA
23	AB	incorrect		0.39100003242492676	NA
24	AB	correct		1.1110000610351562	2.364000082015991
25	AB	correct		0.6610000133514404	2.183000087738037
26	AB	correct		2.5439999103546143	2.193000078201294
27	AB	incorrect		2.4739999771118164	NA
28	AB	incorrect		1.0420000553131104	NA
29	AB	incorrect		1.1619999408721924	NA
30	AB	incorrect		1.062000036239624	NA
31	AB	correct		0.9609999656677246	2.172999858856201
